1998 08 10  00 44  0 0    -9.0     4.9    -3.9   -452.8   -29.9     0.0     5.6     1.36e+05     
1998 08 10  00 45  0 0    -8.7     5.4    -3.7   -453.6   -29.9     0.0     5.7     1.35e+05     
1998 08 10  00 46  0 0    -9.1     5.2    -3.2   -456.0   -29.9     0.0     5.7     1.48e+05     
1998 08 10  00 47  0 0    -9.0     5.6    -3.4   -458.4   -29.9     0.0     5.8     1.61e+05     
1998 08 10  00 48  0 0    -8.8     4.9    -3.9   -460.7   -29.9     0.0     5.9     1.74e+05     
1998 08 10  00 49  0 0    -9.0     4.5    -3.9   -463.1   -29.9     0.0     5.9     1.88e+05     
1998 08 10  00 50  0 0    -8.7     5.2    -3.6   -465.4   -29.9     0.0     6.0     2.01e+05     
1998 08 10  00 51  0 0    -9.0     5.0    -3.7   -467.8   -29.9     0.0     6.0     2.14e+05     
1998 08 10  00 52  0 0    -8.9     4.8    -3.7   -470.1   -29.9     0.0     6.1     2.27e+05     
1998 08 10  00 53  0 0    -9.1     4.6    -3.9   -472.5   -29.9     0.0     6.1     2.40e+05     
1998 08 10  00 54  0 0    -9.0     4.7    -3.8   -474.8   -29.9     0.0     6.2     2.53e+05     
1998 08 10  00 55  0 0    -9.1     5.6    -3.6   -465.9   -29.9     0.0     5.9     1.46e+05     
1998 08 10  00 56  0 0    -9.1     5.1    -3.7   -465.9   -29.9     0.0     5.9     1.46e+05     
1998 08 10  00 57  0 0    -8.9     5.0    -3.8   -467.0   -29.9     0.0     5.8     1.47e+05     
1998 08 10  00 58  0 0    -8.6     5.5    -3.0   -468.2   -29.9     0.0     5.8     1.48e+05     
1998 08 10  00 59  0 0    -8.6     5.8    -3.1   -469.3   -29.9     0.0     5.7     1.48e+05     
1998 08 10  01 00  0 0    -8.2     5.9    -3.3   -470.5   -29.9     0.0     5.7     1.49e+05     
1998 08 10  01 01  0 0    -7.8     5.9    -3.0   -471.6   -29.9     0.0     5.6     1.49e+05     
1998 08 10  01 02  0 0    -7.6     5.9    -2.8   -472.7   -29.9     0.0     5.5     1.50e+05     
1998 08 10  01 03  0 0    -7.7     6.4    -2.3   -473.9   -29.9     0.0     5.5     1.50e+05     
1998 08 10  01 04  0 0    -6.7     6.9    -1.9   -475.0   -29.9     0.0     5.4     1.51e+05     
1998 08 10  01 05  0 0    -7.5     6.1    -3.4   -476.2   -29.9     0.0     5.4     1.52e+05     
1998 08 10  01 06  0 0    -7.1     6.1    -4.1   -477.3   -29.9     0.0     5.3     1.52e+05     
1998 08 10  01 07  0 0    -7.1     6.0    -4.1   -478.4   -29.9     0.0     5.7     2.36e+05     
1998 08 10  01 08  0 0    -7.1     6.1    -4.0   -474.5   -29.9     0.0     5.2     2.09e+05     
1998 08 10  01 09  0 0    -7.0     6.0    -3.8   -470.7   -29.9     0.0     4.7     1.83e+05     
1998 08 10  01 10  0 0    -7.3     6.5    -3.1   -470.3   -29.9     0.0     4.7     1.86e+05     
1998 08 10  01 11  0 0    -7.3     6.6    -2.5   -469.8   -29.9     0.0     4.7     1.89e+05     
1998 08 10  01 12  0 0    -6.6     6.1    -4.6   -469.3   -29.9     0.0     4.8     1.93e+05     
1998 08 10  01 13  0 0    -6.8     6.1    -4.4   -468.8   -29.9     0.0     4.8     1.96e+05     
1998 08 10  01 14  0 0    -6.7     6.4    -3.7   -468.4   -29.9     0.0     4.8     1.99e+05     
1998 08 10  01 15  0 0    -6.4     6.8    -3.3   -467.9   -29.9     0.0     4.8     2.02e+05     
1998 08 10  01 16  0 0    -6.6     6.6    -3.1   -467.4   -29.9     0.0     4.8     2.05e+05     
1998 08 10  01 17  0 0    -7.2     5.7    -4.0   -466.9   -29.9     0.0     4.8     2.08e+05     
1998 08 10  01 18  0 0    -7.6     5.0    -4.7   -466.5   -29.9     0.0     4.8     2.11e+05     
1998 08 10  01 19  0 0    -7.7     5.6    -4.6   -466.0   -29.9     0.0     4.8     2.15e+05     
1998 08 10  01 20  0 0    -8.0     5.4    -5.0   -465.5   -29.9     0.0     4.8     2.18e+05     
1998 08 10  01 21  0 0    -8.0     5.5    -4.6   -465.0   -29.9     0.0     4.8     2.21e+05     
1998 08 10  01 22  0 0    -8.1     5.9    -4.0   -464.5   -29.9     0.0     4.8     2.24e+05     
1998 08 10  01 23  0 0    -8.0     6.3    -3.5   -465.2   -29.9     0.0     4.8     2.16e+05     
1998 08 10  01 24  0 0    -7.1     6.5    -3.2   -465.9   -29.9     0.0     4.8     2.08e+05     
1998 08 10  01 25  0 0    -6.8     6.2    -3.5   -466.5   -29.9     0.0     4.9     2.01e+05     
1998 08 10  01 26  0 0    -6.2     7.0    -3.1   -459.5   -29.9     0.0     4.8     1.79e+05     
1998 08 10  01 27  0 0    -6.6     6.8    -3.0   -452.5   -29.9     0.0     4.8     1.58e+05     
1998 08 10  01 28  0 0    -6.7     6.4    -3.4   -452.5   -29.9     0.0     4.8     1.58e+05     
1998 08 10  01 29  0 0    -6.9     6.2    -3.6   -457.8   -29.9     0.0     5.1     1.62e+05     
1998 08 10  01 30  0 0    -6.3     6.8    -2.8   -463.1   -29.9     0.0     5.3     1.67e+05     
1998 08 10  01 31  0 0    -7.4     4.0    -4.2   -468.4   -29.9     0.0     5.6     1.71e+05     
1998 08 10  01 32  0 0    -7.8     0.7    -3.6   -473.7   -29.9     0.0     5.9     1.75e+05     
1998 08 10  01 33  0 0    -7.5     3.2    -1.9   -479.0   -29.9     0.0     6.2     1.79e+05     
1998 08 10  01 34  0 0    -7.4     2.2    -3.2   -484.3   -29.9     0.0     6.4     1.84e+05     
1998 08 10  01 35  0 0    -6.6     3.1    -3.1   -489.6   -29.9     0.0     6.7     1.88e+05     
1998 08 10  01 36  0 0    -6.5     1.1    -3.3   -494.9   -29.9     0.0     7.0     1.92e+05     
1998 08 10  01 37  0 0    -6.3    -0.8    -4.0   -500.2   -29.9     0.0     7.3     1.96e+05     
1998 08 10  01 38  0 0    -6.8    -0.1    -3.1   -498.1   -29.9     0.0     6.7     1.94e+05     
1998 08 10  01 39  0 0    -6.3     0.7    -3.0   -499.1   -29.9     0.0     7.1     1.90e+05     
1998 08 10  01 40  0 0    -6.4     1.2    -3.0   -499.0   -29.9     0.0     6.6     2.07e+05     
1998 08 10  01 41  0 0    -6.7     0.9    -3.2   -500.0   -29.9     0.0     6.9     2.05e+05     
1998 08 10  01 42  0 0    -7.0     1.3    -2.2   -494.6   -29.9     0.0     6.3     2.00e+05     
1998 08 10  01 43  0 0    -6.8     2.3    -2.4   -489.1   -29.9     0.0     5.7     1.94e+05     
1998 08 10  01 44  0 0    -7.7     3.2    -2.9   -483.6   -29.9     0.0     5.1     1.89e+05     
1998 08 10  01 45  0 0    -6.9     5.3    -1.7   -478.1   -29.9     0.0     4.4     1.83e+05     
1998 08 10  01 46  0 0    -6.3     5.7    -2.0   -472.6   -29.9     0.0     3.8     1.77e+05     
1998 08 10  01 47  0 0    -6.2     6.1    -1.8   -467.1   -29.9     0.0     3.2     1.72e+05     
1998 08 10  01 48  0 0    -7.3     5.1    -2.2   -468.7   -29.9     0.0     3.4     1.71e+05     
1998 08 10  01 49  0 0    -7.4     4.7    -2.6   -470.3   -29.9     0.0     3.7     1.71e+05     
1998 08 10  01 50  0 0    -6.9     4.8    -2.7   -471.9   -29.9     0.0     3.9     1.71e+05     
1998 08 10  01 51  0 0    -6.6     4.9    -2.6   -473.5   -29.9     0.0     4.1     1.70e+05     
1998 08 10  01 52  0 0    -6.1     4.8    -3.5   -475.1   -29.9     0.0     4.3     1.70e+05     
1998 08 10  01 53  0 0    -6.3     4.5    -3.4   -476.6   -29.9     0.0     4.6     1.70e+05     
1998 08 10  01 54  0 0    -6.7     3.8    -3.5   -474.2   -29.9     0.0     4.6     1.76e+05     
1998 08 10  01 55  0 0    -6.5     3.7    -3.4   -471.8   -29.9     0.0     4.7     1.82e+05     
1998 08 10  01 56  0 0    -7.0     3.6    -2.9   -469.4   -29.9     0.0     4.8     1.89e+05     
1998 08 10  01 57  0 0    -6.3     4.1    -2.6   -484.3   -29.9     0.0     5.4     2.45e+05     
1998 08 10  01 58  0 0    -5.6     3.3    -2.0   -499.2   -29.9     0.0     6.1     3.02e+05     
1998 08 10  01 59  0 0    -4.8     3.1    -0.3   -508.7   -29.9     0.0     6.5     3.11e+05     
1998 08 10  02 00  0 0    -5.5     3.4    -0.9   -508.7   -29.9     0.0     6.5     3.11e+05     
1998 08 10  02 01  0 0    -5.6     3.7    -1.1   -498.6   -29.9     0.0     5.7     2.80e+05     
1998 08 10  02 02  0 0    -5.8     3.4    -1.6   -499.7   -29.9     0.0     5.8     2.79e+05     
1998 08 10  02 03  0 0    -5.6     3.2    -1.4   -500.8   -29.9     0.0     6.0     2.77e+05     
1998 08 10  02 04  0 0    -5.4     3.4    -0.7   -501.9   -29.9     0.0     6.1     2.76e+05     
1998 08 10  02 05  0 0    -5.7     3.0    -1.2   -502.9   -29.9     0.0     6.2     2.75e+05     
1998 08 10  02 06  0 0    -5.6     3.1    -0.8   -502.3   -29.9     0.0     6.2     2.72e+05     
1998 08 10  02 07  0 0    -5.4     3.5    -0.3   -501.7   -29.9     0.0     6.2     2.69e+05     
1998 08 10  02 08  0 0    -5.5     3.2    -0.2   -501.1   -29.9     0.0     6.3     2.66e+05     
1998 08 10  02 09  0 0    -5.9     1.9    -0.8   -500.5   -29.9     0.0     6.3     2.63e+05     
1998 08 10  02 10  0 0    -6.1     1.5    -0.7   -499.9   -29.9     0.0     6.3     2.60e+05     
1998 08 10  02 11  0 0    -6.4     1.1    -0.8   -499.2   -29.9     0.0     6.3     2.57e+05     
1998 08 10  02 12  0 0    -6.8     0.7    -0.8   -500.8   -29.9     0.0     6.5     2.55e+05     
1998 08 10  02 13  0 0    -6.9     0.9    -1.1   -502.3   -29.9     0.0     6.7     2.53e+05     
1998 08 10  02 14  0 0    -7.2     0.7    -1.2   -503.8   -29.9     0.0     6.9     2.51e+05     
1998 08 10  02 15  0 0    -7.4     0.6    -0.9   -505.3   -29.9     0.0     7.1     2.49e+05     
1998 08 10  02 16  0 0    -7.6     0.6    -0.5   -506.9   -29.9     0.0     7.3     2.47e+05     
1998 08 10  02 17  0 0    -7.8     0.5    -0.3   -508.4   -29.9     0.0     7.5     2.45e+05     
1998 08 10  02 18  0 0    -8.0     0.2     0.0   -509.9   -29.9     0.0     7.7     2.43e+05     
1998 08 10  02 19  0 0    -8.1    -0.0     0.3   -511.4   -29.9     0.0     7.7     2.45e+05     
1998 08 10  02 20  0 0    -8.2     0.2     0.4   -512.9   -29.9     0.0     7.7     2.48e+05     
1998 08 10  02 21  0 0    -8.3     0.1     0.5   -514.4   -29.9     0.0     7.7     2.51e+05     
1998 08 10  02 22  0 0    -8.3    -0.2     0.8   -511.5   -29.9     0.0     7.7     2.39e+05     
1998 08 10  02 23  0 0    -8.3    -0.1     0.9   -511.8   -29.9     0.0     7.8     2.39e+05     
1998 08 10  02 24  0 0    -8.2    -0.4     1.1   -512.2   -29.9     0.0     7.8     2.40e+05     
1998 08 10  02 25  0 0    -8.1    -0.1     1.1   -513.9   -29.9     0.0     8.0     2.52e+05     
1998 08 10  02 26  0 0    -8.4    -0.3     1.2   -511.0   -29.9     0.0     7.9     2.50e+05     
1998 08 10  02 27  0 0    -8.3    -0.4     1.4   -508.0   -29.9     0.0     7.7     2.49e+05     
1998 08 10  02 28  0 0    -8.3    -0.6     1.5   -505.1   -29.9     0.0     7.6     2.47e+05     
1998 08 10  02 29  0 0    -8.3    -1.1     1.5   -502.1   -29.9     0.0     7.4     2.46e+05     
1998 08 10  02 30  0 0    -8.0    -1.2     1.6   -502.5   -29.9     0.0     7.5     2.47e+05     
1998 08 10  02 31  0 0    -8.2    -1.0     1.7   -503.0   -29.9     0.0     7.6     2.49e+05     
1998 08 10  02 32  0 0    -8.2    -0.7     1.6   -503.4   -29.9     0.0     7.7     2.51e+05     
1998 08 10  02 33  0 0    -8.2    -0.5     2.0   -503.9   -29.9     0.0     7.8     2.52e+05     
1998 08 10  02 34  0 0    -8.0    -1.3     2.1   -501.3   -29.9     0.0     7.4     2.67e+05     
1998 08 10  02 35  0 0    -7.9    -1.5     2.2   -498.8   -29.9     0.0     7.1     2.81e+05     
1998 08 10  02 36  0 0    -8.0    -1.6     2.2   -495.4   -29.9     0.0     6.8     2.55e+05     
1998 08 10  02 37  0 0    -7.8    -1.7     2.1   -491.9   -29.9     0.0     6.5     2.28e+05     
1998 08 10  02 38  0 0    -7.6    -1.5     2.0   -499.1   -29.9     0.0     8.1     1.89e+05     
1998 08 10  02 39  0 0    -7.5    -1.2     2.1   -497.2   -29.9     0.0     7.4     2.25e+05     
1998 08 10  02 40  0 0    -7.3    -1.6     1.8   -495.1   -29.9     0.0     7.4     2.10e+05     
1998 08 10  02 41  0 0    -6.9    -1.6     2.6   -496.3   -29.9     0.0     8.0     2.20e+05     
1998 08 10  02 42  0 0    -6.9    -1.4     2.8   -497.5   -29.9     0.0     7.8     2.09e+05     
1998 08 10  02 43  0 0    -6.5    -1.2     3.2   -495.2   -29.9     0.0     7.7     2.26e+05     
1998 08 10  02 44  0 0    -6.1    -1.2     3.9   -492.8   -29.9     0.0     7.5     2.44e+05     
1998 08 10  02 45  0 0    -6.1    -2.0     3.5   -491.7   -29.9     0.0     6.3     2.83e+05     
1998 08 10  02 46  0 0    -7.0    -2.3     0.7   -498.5   -29.9     0.0     7.0     2.51e+05     
1998 08 10  02 47  0 0    -6.5    -2.9    -4.1   -505.7   -29.9     0.0     7.6     2.30e+05     
1998 08 10  02 48  0 0    -6.6    -3.2    -3.5   -505.7   -29.9     0.0     7.6     2.30e+05     
1998 08 10  02 49  0 0    -6.3    -2.9    -4.6   -504.8   -29.9     0.0     7.4     2.20e+05     
1998 08 10  02 50  0 0    -7.2    -2.8    -4.1   -504.4   -29.9     0.0     7.3     2.37e+05     
1998 08 10  02 51  0 0    -7.5    -2.9    -3.6   -501.7   -29.9     0.0     7.1     1.99e+05     
1998 08 10  02 52  0 0    -8.0    -2.8    -4.1   -502.8   -29.9     0.0     7.1     2.01e+05     
1998 08 10  02 53  0 0    -8.2    -4.0    -2.6   -503.9   -29.9     0.0     7.1     2.04e+05     
1998 08 10  02 54  0 0    -8.2    -4.9    -0.9   -510.5   -29.9     0.0     8.4     1.61e+05     
1998 08 10  02 55  0 0    -8.3    -5.1    -0.7   -505.4   -29.9     0.0     7.6     1.48e+05     
1998 08 10  02 56  0 0    -8.3    -5.0    -0.4   -503.1   -29.9     0.0     7.4     1.52e+05     
1998 08 10  02 57  0 0    -8.1    -4.9    -0.1   -504.0   -29.9     0.0     7.3     1.44e+05     
1998 08 10  02 58  0 0    -8.3    -4.9    -0.3   -504.7   -29.9     0.0     6.9     1.40e+05     
1998 08 10  02 59  0 0    -8.6    -4.6    -0.7   -503.8   -29.9     0.0     7.3     1.48e+05     
1998 08 10  03 00  0 0    -8.7    -4.5    -0.4   -503.6   -29.9     0.0     7.0     1.55e+05     
1998 08 10  03 01  0 0    -8.6    -4.5    -0.3   -503.5   -29.9     0.0     6.8     1.63e+05     
1998 08 10  03 02  0 0    -8.1    -4.7    -0.6   -503.9   -29.9     0.0     7.3     1.76e+05     
1998 08 10  03 03  0 0    -7.8    -4.5    -0.8   -504.5   -29.9     0.0     6.5     2.26e+05     
1998 08 10  03 04  0 0    -7.6    -4.5    -0.6   -504.5   -29.9     0.0     6.5     2.26e+05     
1998 08 10  03 05  0 0    -7.5    -4.6    -0.6   -505.4   -29.9     0.0     7.3     1.87e+05     
1998 08 10  03 06  0 0    -6.9    -4.7    -0.3   -502.7   -29.9     0.0     7.1     1.96e+05     
1998 08 10  03 07  0 0    -6.0    -5.2     0.1   -497.5   -29.9     0.0     7.9     1.85e+05     
1998 08 10  03 08  0 0    -2.9    -6.8     1.2   -491.1   -29.9     0.0     8.7     1.67e+05     
1998 08 10  03 09  0 0    -2.9    -6.4     1.0   -484.7   -29.9     0.0     9.5     1.48e+05     
1998 08 10  03 10  0 0    -2.5    -6.6     1.1   -482.9   -29.9     0.0     8.8     1.78e+05     
1998 08 10  03 11  0 0    -2.5    -6.6     1.4   -482.5   -29.9     0.0     8.4     1.74e+05     
1998 08 10  03 12  0 0    -0.7    -6.2     2.0   -482.1   -29.9     0.0     8.0     1.71e+05     
1998 08 10  03 13  0 0    -0.9    -6.5     1.3   -481.7   -29.9     0.0     7.6     1.67e+05     
1998 08 10  03 14  0 0    -1.3    -6.4     1.2   -481.3   -29.9     0.0     7.2     1.64e+05     
1998 08 10  03 15  0 0    -0.3    -6.2     2.0   -479.6   -29.9     0.0     7.4     1.69e+05     
1998 08 10  03 16  0 0     0.1    -6.2     2.3   -478.0   -29.9     0.0     7.6     1.75e+05     
1998 08 10  03 17  0 0     1.4    -5.5     2.3   -476.3   -29.9     0.0     7.8     1.80e+05     
1998 08 10  03 18  0 0     2.2    -3.7     3.5   -474.6   -29.9     0.0     7.9     1.86e+05     
1998 08 10  03 19  0 0     1.2    -6.0     2.0   -475.2   -29.9     0.0     9.0     9.91e+04     
1998 08 10  03 20  0 0     1.9    -6.7     2.7   -475.2   -29.9     0.0     9.0     9.91e+04     
1998 08 10  03 21  0 0     2.4    -6.7     2.6   -472.1   -29.9     0.0     9.2     9.27e+04     
1998 08 10  03 22  0 0     2.1    -5.9     1.9   -475.2   -29.9     0.0     8.7     1.25e+05     
1998 08 10  03 23  0 0     1.3    -5.9     1.9   -478.3   -29.9     0.0     8.3     1.58e+05     
1998 08 10  03 24  0 0     2.4    -6.7     2.1   -476.4   -29.9     0.0     8.5     1.26e+05     
1998 08 10  03 25  0 0     3.3    -7.3     2.5   -474.5   -29.9     0.0     8.6     9.41e+04     
1998 08 10  03 26  0 0     3.4    -7.4     2.9   -472.5   -29.9     0.0     8.7     6.22e+04     
1998 08 10  03 27  0 0     3.6    -7.4     3.2   -471.8   -29.9     0.0     7.9     5.82e+04     
1998 08 10  03 28  0 0     3.8    -7.3     3.0   -473.4   -29.9     0.0     8.3     5.89e+04     
1998 08 10  03 29  0 0     4.6    -6.3     2.7   -471.5   -29.9     0.0     7.9     7.34e+04     
1998 08 10  03 30  0 0     2.9    -2.6     4.3   -480.2   -29.9     0.0     7.6     1.30e+05     
1998 08 10  03 31  0 0     3.3    -3.4     4.1   -488.8   -29.9     0.0     7.4     1.87e+05     
1998 08 10  03 32  0 0     3.9    -6.5     3.0   -480.6   -29.9     0.0     8.2     9.61e+04     
1998 08 10  03 33  0 0     3.7    -6.6     2.7   -484.1   -29.9     0.0     8.3     1.01e+05     
1998 08 10  03 34  0 0     3.7    -6.4     2.3   -487.6   -29.9     0.0     8.4     1.07e+05     
1998 08 10  03 35  0 0     3.6    -5.9     1.6   -491.0   -29.9     0.0     8.5     1.12e+05     
1998 08 10  03 36  0 0     3.4    -6.0     1.1   -491.0   -29.9     0.0     8.5     1.12e+05     
1998 08 10  03 37  0 0     3.5    -5.8     1.8   -491.9   -29.9     0.0     8.1     1.18e+05     
1998 08 10  03 38  0 0     3.1    -5.0     1.2   -489.4   -29.9     0.0     8.8     9.93e+04     
1998 08 10  03 39  0 0     3.4    -4.3    -0.2   -505.9   -29.9     0.0     9.1     1.39e+05     
1998 08 10  03 40  0 0     2.7    -4.9    -0.5   -510.7   -29.9     0.0     8.9     1.50e+05     
1998 08 10  03 41  0 0     3.6    -4.4    -1.1   -512.4   -29.9     0.0     8.6     1.34e+05     
1998 08 10  03 42  0 0     4.2    -4.1    -1.2   -513.7   -29.9     0.0     8.7     1.45e+05     
1998 08 10  03 43  0 0     4.8    -4.1    -0.9   -514.7   -29.9     0.0     9.4     1.31e+05     
1998 08 10  03 44  0 0     4.8    -4.0    -0.1   -518.1   -29.9     0.0     8.7     1.43e+05     
1998 08 10  03 45  0 0     4.4    -4.2     0.4   -515.3   -29.9     0.0     8.7     1.63e+05     
1998 08 10  03 46  0 0     3.7    -4.7    -0.1   -510.9   -29.9     0.0     7.6     1.55e+05     
1998 08 10  03 47  0 0     3.0    -4.8    -0.8   -506.5   -29.9     0.0     6.4     1.47e+05     
1998 08 10  03 48  0 0     3.9    -3.5    -1.5   -520.2   -29.9     0.0     7.4     2.05e+05     
1998 08 10  03 49  0 0     3.7    -4.7    -1.5   -507.3   -29.9     0.0     8.2     1.41e+05     
1998 08 10  03 50  0 0     3.2    -5.4    -1.3   -502.6   -29.9     0.0     7.8     1.34e+05     
1998 08 10  03 51  0 0     2.9    -5.8    -0.9   -502.0   -29.9     0.0     8.1     1.30e+05     
1998 08 10  03 52  0 0     2.5    -6.1    -0.3   -502.0   -29.9     0.0     8.1     1.30e+05     
1998 08 10  03 53  0 0     1.1    -6.0    -1.2   -503.7   -29.9     0.0     8.0     1.34e+05     
1998 08 10  03 54  0 0     0.6    -7.0    -1.3   -499.0   -29.9     0.0     8.1     1.09e+05     
1998 08 10  03 55  0 0     2.2    -6.0     0.6   -507.9   -29.9     0.0     7.6     1.10e+05     
1998 08 10  03 56  0 0     0.9    -5.7     1.8   -507.1   -29.9     0.0     7.6     1.30e+05     
1998 08 10  03 57  0 0    -0.0    -5.8     2.8   -506.2   -29.9     0.0     7.5     1.49e+05     
1998 08 10  03 58  0 0    -0.9    -5.3     1.7   -503.3   -29.9     0.0     7.7     1.71e+05     
1998 08 10  03 59  0 0    -0.0    -3.8     0.8   -500.5   -29.9     0.0     7.8     1.92e+05     
1998 08 10  04 00  0 0     0.7    -2.4    -0.0   -497.6   -29.9     0.0     8.0     2.13e+05     
1998 08 10  04 01  0 0     1.2    -4.4    -0.4   -493.2   -29.9     0.0     8.5     2.07e+05     
1998 08 10  04 02  0 0     0.3    -4.9    -0.4   -488.8   -29.9     0.0     9.0     2.01e+05     
1998 08 10  04 03  0 0    -1.4    -4.6    -0.3   -484.3   -29.9     0.0     9.5     1.95e+05     
1998 08 10  04 04  0 0    -2.9    -0.6     0.6   -479.9   -29.9     0.0    10.0     1.89e+05     
1998 08 10  04 05  0 0    -3.4    -1.7     0.9   -473.5   -29.9     0.0     8.3     1.51e+05     
1998 08 10  04 06  0 0    -4.0     0.5     0.4   -475.6   -29.9     0.0     8.2     1.55e+05     
1998 08 10  04 07  0 0    -4.5     2.7     0.9   -477.7   -29.9     0.0     8.0     1.59e+05     
1998 08 10  04 08  0 0    -4.0     3.3     1.2   -479.8   -29.9     0.0     7.8     1.62e+05     
